,Unnamed: 0,budget,id,release_date,revenue,runtime,title,genre,profit,made_money,cast_0,cast_1,cast_2,cast_3,cast_4,director,writer,releases,cast_rev,cast_prof,cast_films,cast_prof_films,dir_rev,dir_prof,dir_films,dir_prof_films,writ_rev,writ_prof,writ_films,writ_prof_films,compet_cast_rev,compet_cast_prof,compet_cast_films,compet_cast_prof_films,compet_dir_rev,compet_dir_prof,compet_dir_films,compet_dir_prof_films,compet_writ_rev,compet_writ_prof,compet_writ_films,compet_writ_prof_films,adj_budget,cast_dir_avg_rev,month,year,decade,season,fall,spring,summer,winter,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,None,Romance,Science Fiction,Thriller,War,Western,compet_budget,compet_cast_dir_avg_rev,compet_adj_budget
39,39,35000000.0,152,1979-12-06,139000000.0,132.0,Star Trek: The Motion Picture,Science Fiction,104000000.0,1,William Shatner,Leonard Nimoy,DeForest Kelley,Stephen Collins,Persis Khambatta,Robert Wise,Harold Livingston,12,20523266.5,18523266.5,2.0,2.0,67190169.8,58602169.8,5.0,4.0,0.0,0.0,0.0,0.0,119389630.47916669,111837136.24583334,8.0,7.5,193610408.75,186860408.75,1.0,1.0,1000000.0,500000.0,0.5,0.5,8856718.149999999,43856718.15,12,1979,1970,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27500000.0,156500019.61458334,129000019.61458334
40,40,4000000.0,153,2003-08-31,119723856.0,102.0,Lost in Translation,Drama,115723856.0,1,Bill Murray,Scarlett Johansson,Giovanni Ribisi,Anna Faris,Akiko Takeshita,Sofia Coppola,Sofia Coppola,19,65769651.04761905,37294055.80952381,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82231085.8095299,49936885.29863223,13.666666666666664,9.0,43752421.99305556,30355894.215277776,1.25,0.75,43131020.53571429,36607211.01190476,0.8333333333333334,0.6666666666666666,28884825.52380953,32884825.52380953,8,2003,2000,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17958333.333333332,62991753.90129273,45033420.5679594
41,41,12000000.0,154,1982-06-03,96800000.0,113.0,Star Trek II: The Wrath of Khan,Action,84800000.0,1,William Shatner,Leonard Nimoy,DeForest Kelley,Ricardo Montalban,Kirstie Alley,Nicholas Meyer,Jack B. Sowards,10,78343316.625,59130816.625,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11181445.06,8540195.059999999,2.8,2.8,64144024.7,59222441.36666668,1.6,1.4,60757727.0,56757727.0,0.2,0.2,27171658.3125,39171658.3125,6,1982,1980,summer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11880000.0,37662734.88,25782734.880000003
42,42,185000000.0,155,2008-07-16,1004558444.0,152.0,The Dark Knight,Drama,819558444.0,1,Christian Bale,Michael Caine,Heath Ledger,Gary Oldman,Aaron Eckhart,Christopher Nolan,Jonathan Nolan,23,99800759.62075704,55054284.84346765,51.0,30.0,175885533.0,107552199.66666669,3.0,3.0,0.0,0.0,0.0,0.0,85051338.09760237,49010444.11311463,19.5,12.75,26301079.0625,16051079.0625,0.625,0.375,23649789.125,15399789.125,0.125,0.125,-47156853.68962148,137843146.31037852,7,2008,2000,summer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36537500.0,55676208.58005118,19138708.580051184
43,43,18000000.0,157,1984-05-31,87000000.0,105.0,Star Trek III: The Search for Spock,Science Fiction,69000000.0,1,William Shatner,DeForest Kelley,Robin Curtis,Merritt Butrick,Christopher Lloyd,Leonard Nimoy,Harve Bennett,8,68370755.55555557,49259644.44444444,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24010883.18333333,16554949.85,5.2,3.6,28070249.06666667,24204915.73333333,1.0,1.0,11766399.4,11095948.6,0.2,0.2,16185377.777777785,34185377.77777778,5,1984,1980,summer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15449392.8,26040566.125,10591173.325
44,44,85000000.0,161,2001-12-07,450717150.0,116.0,Ocean's Eleven,Thriller,365717150.0,1,George Clooney,Brad Pitt,Matt Damon,Andy García,Julia Roberts,Steven Soderbergh,George Clayton Johnson,49,126670687.625,82512354.29166667,31.0,25.0,155660037.66666666,118993371.0,3.0,2.0,0.0,0.0,0.0,0.0,83807271.80843885,51767980.49102813,17.125,11.5,88731283.1875,64231283.1875,1.25,1.125,23645566.375,16051816.375,0.5,0.375,56165362.64583331,141165362.6458333,12,2001,2000,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43375000.0,86269277.49796942,42894277.49796942
45,45,20000000.0,162,1990-12-05,53000000.0,105.0,Edward Scissorhands,Fantasy,33000000.0,1,Johnny Depp,Winona Ryder,Dianne Wiest,Alan Arkin,Anthony Michael Hall,Tim Burton,Caroline Thompson,15,30861968.125,20736968.125,7.0,6.0,175205417.33333334,156538750.66666666,3.0,3.0,0.0,0.0,0.0,0.0,45691103.58787394,32608286.509119354,13.0,11.25,57277335.35714286,44397573.45238096,4.0,3.75,11873786.15,9848786.15,1.25,1.25,83033692.72916667,103033692.72916669,12,1990,1990,winter,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25250000.0,51484219.4725084,26234219.4725084
46,46,110000000.0,163,2004-12-09,362744280.0,125.0,Ocean's Twelve,Thriller,252744280.0,1,George Clooney,Brad Pitt,Matt Damon,Catherine Zeta-Jones,Andy García,Steven Soderbergh,George Nolfi,59,155912662.7142857,100508377.0,37.0,29.0,158367744.5,117701077.83333331,6.0,4.0,0.0,0.0,0.0,0.0,107484761.02601184,62274004.51661614,27.714285714285715,20.285714285714285,70431453.98333333,52169073.03095239,4.285714285714286,3.8571428571428568,50299537.07142858,39263822.78571428,1.2857142857142858,1.1428571428571428,47140203.60714287,157140203.60714287,12,2004,2000,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45403322.571428575,88958107.50467259,43554784.93324401
47,47,2500000.0,164,1961-10-05,9500000.0,115.0,Breakfast at Tiffany's,Comedy,7000000.0,1,Audrey Hepburn,George Peppard,Patricia Neal,Buddy Ebsen,Martin Balsam,Blake Edwards,George Axelrod,9,22325000.0,19546526.0,3.0,3.0,0.0,0.0,0.0,0.0,7270000.0,7050000.0,1.0,1.0,7985040.5,5557540.5,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8662500.0,11162500.0,10,1961,1960,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.0,3992520.25,-7479.75
48,48,40000000.0,165,1989-11-22,332000000.0,108.0,Back to the Future Part II,Adventure,292000000.0,1,Michael J. Fox,Christopher Lloyd,Lea Thompson,Elisabeth Shue,James Tolkan,Robert Zemeckis,Bob Gale,30,81061294.66666667,59915461.33333334,9.0,6.0,142697172.33333334,113363839.0,3.0,3.0,0.0,0.0,0.0,0.0,33295854.58032407,19841039.76550926,6.333333333333332,4.5,21680169.916666668,18596836.58333333,0.6666666666666666,0.6666666666666666,1667801.0,-1165532.333333333,0.16666666666666666,0.0,71879233.5,111879233.5,11,1989,1980,winter,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21133333.333333332,27488012.24849537,6354678.915162038
49,49,48000000.0,167,2001-10-22,50315140.0,120.0,K-PAX,Drama,2315140.0,1,Jeff Bridges,Kevin Spacey,Mary McCormack,Alfre Woodard,Ajay Naidu,Iain Softley,Charles Leavitt,8,67351913.94345239,37021259.18154762,24.0,17.0,7563728.0,-12436272.0,1.0,0.0,0.0,0.0,0.0,0.0,121749542.98372096,87096428.07760791,15.727272727272727,10.636363636363637,16842520.712121215,9254641.924242424,0.9090909090909092,0.5454545454545454,52036530.72727273,35127439.81818182,0.5454545454545454,0.4545454545454545,-10542179.028273806,37457820.97172619,10,2001,2000,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41772727.27272727,69296031.84792109,27523304.575193815
50,50,24000000.0,168,1986-11-25,133000000.0,119.0,Star Trek IV: The Voyage Home,Science Fiction,109000000.0,1,William Shatner,Catherine Hicks,Leonard Nimoy,DeForest Kelley,James Doohan,Leonard Nimoy,Steve Meerson,9,75089221.5,57547554.83333333,12.0,11.0,87000000.0,69000000.0,1.0,1.0,0.0,0.0,0.0,0.0,33750680.90833334,25020739.24166667,5.8,5.6,21053843.0,14599243.0,2.2,1.8,1007097.3,-1417311.4,0.6,0.0,57044610.75,81044610.75,11,1986,1980,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12340000.0,27402261.95416667,15062261.95416667
51,51,35000000.0,169,1990-11-20,57120318.0,108.0,Predator 2,Science Fiction,22120318.0,1,Kevin Peter Hall,Danny Glover,Gary Busey,Rubén Blades,María Conchita Alonso,Stephen Hopkins,Jim Thomas,17,67749519.625,52591186.29166666,10.0,8.0,22168359.0,14168359.0,1.0,1.0,0.0,0.0,0.0,0.0,26304884.5,18645995.61111111,6.666666666666668,5.666666666666668,15058748.0,11517081.333333336,1.3333333333333333,1.3333333333333333,30563942.866666663,24863942.866666663,2.0,2.0,9958939.3125,44958939.3125,11,1990,1990,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18333333.333333332,20681816.25,2348482.916666668
52,52,5000000.0,170,2002-10-31,82719885.0,113.0,28 Days Later,Horror,77719885.0,1,Cillian Murphy,Naomie Harris,Brendan Gleeson,Megan Burns,Christopher Eccleston,Danny Boyle,Alex Garland,20,81023216.25,61523216.25,3.0,2.0,80273976.5,58273976.5,2.0,2.0,0.0,0.0,0.0,0.0,217785478.71567455,161156544.7329906,11.571428571428573,7.571428571428571,179731583.57142857,145307774.04761904,1.1428571428571428,1.0,75532796.21428572,57104224.78571428,0.5714285714285714,0.14285714285714285,75648596.375,80648596.375,10,2002,2000,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43000000.0,198758531.14355156,155758531.14355156
53,53,30000000.0,172,1989-06-09,70200000.0,107.0,Star Trek V: The Final Frontier,Science Fiction,40200000.0,1,William Shatner,Leonard Nimoy,DeForest Kelley,Laurence Luckinbill,Nichelle Nichols,William Shatner,David Loughery,10,96083078.66666669,77333078.66666667,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60124865.57833333,45521782.24500001,4.8,3.2,21419149.6,17703649.6,1.6,1.4,1852821.6,732821.6,0.4,0.2,18041539.333333343,48041539.33333334,6,1989,1980,summer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16580000.0,40772007.58916667,24192007.58916667
54,54,5000000.0,173,1954-12-23,28200000.0,127.0,"20,000 Leagues Under the Sea",Adventure,23200000.0,1,Kirk Douglas,James Mason,Paul Lukas,Peter Lorre,Robert J. Wilke,Richard Fleischer,Earl Felton,9,2892822.666666666,743732.6666666665,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11147000.0,8959500.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3553588.666666667,1446411.333333333,12,1954,1950,winter,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000.0,5573500.0,1073500.0
55,55,27000000.0,174,1991-12-05,96900000.0,113.0,Star Trek VI: The Undiscovered Country,Science Fiction,69900000.0,1,William Shatner,Leonard Nimoy,DeForest Kelley,Kim Cattrall,Christopher Plummer,Nicholas Meyer,Nicholas Meyer,8,81737046.74666667,62457380.08,26.0,21.0,96800000.0,84800000.0,1.0,1.0,0.0,0.0,0.0,0.0,38384124.70432101,22437041.370987654,8.555555555555555,5.333333333333333,76049616.10317461,62374758.96031746,2.0,1.5555555555555556,24436900.103174604,17397217.563492063,1.3333333333333333,0.8888888888888888,62268523.37333334,89268523.37333333,12,1991,1990,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24711111.111111112,57216870.40374781,32505759.2926367
56,56,1200000.0,176,2004-10-01,103911669.0,103.0,Saw,Horror,102711669.0,1,Leigh Whannell,Cary Elwes,Danny Glover,Ken Leung,Tobin Bell,James Wan,Leigh Whannell,58,163754296.20000002,129576518.4222222,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66235971.50906083,39572782.3732923,16.0,10.888888888888893,46523610.0,19125461.85185185,1.2222222222222223,0.8888888888888888,53907754.0,20463309.55555556,0.5555555555555556,0.3333333333333333,80677148.10000001,81877148.10000001,10,2004,2000,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34722222.222222224,56379790.754530415,21657568.53230819
57,57,24000000.0,177,1991-09-09,41895491.0,138.0,The Fisher King,Comedy,17895491.0,1,Jeff Bridges,Robin Williams,Mercedes Ruehl,Amanda Plummer,Michael Jeter,Terry Gilliam,Richard LaGravenese,6,81312363.25,66174863.25,6.0,4.0,25224352.0,-590648.0,2.0,1.0,0.0,0.0,0.0,0.0,24836616.95625,9470510.70625,4.75,3.25,4335899.0,4248399.0,0.25,0.25,27058143.25,22058143.25,1.0,1.0,29268357.625,53268357.625,9,1991,1990,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13975000.0,14586257.978125,611257.9781250004
58,58,80000000.0,179,2005-04-08,162944923.0,128.0,The Interpreter,Crime,82944923.0,1,Nicole Kidman,Sean Penn,Catherine Keener,Jesper Christensen,Yvan Attal,Sydney Pollack,Scott Frank,51,54167175.97179487,33320509.3051282,28.0,21.0,116752707.5,81752707.5,6.0,5.0,358372926.0,256372926.0,1.0,1.0,59628287.03884921,31267104.38011905,12.0,7.8,36045291.306666665,23258624.64,2.0,1.6,5637738.3,-62261.7,0.4,0.2,5459941.735897437,85459941.73589744,4,2005,2000,spring,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26300000.0,47836789.17275794,21536789.17275794
59,59,102000000.0,180,2002-06-20,358372926.0,145.0,Minority Report,Action,256372926.0,1,Tom Cruise,Colin Farrell,Samantha Morton,Max von Sydow,Lois Smith,Steven Spielberg,Scott Frank,57,106805216.875,64628133.54166666,26.0,20.0,344091498.5384616,300591498.5384616,13.0,11.0,0.0,0.0,0.0,0.0,122073559.77938132,88876535.78948233,16.5,11.333333333333336,65978785.27777778,48103785.27777778,1.8333333333333333,1.5,25537106.55555555,17581551.0,0.6666666666666666,0.5,123448357.7067308,225448357.7067308,6,2002,2000,summer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72833333.33333333,94026172.52857955,21192839.19524622
60,60,32000000.0,182,2006-12-08,5914908.0,108.0,The Good German,Drama,-26085092.0,0,George Clooney,Cate Blanchett,Tobey Maguire,Tony Curran,Leland Orser,Steven Soderbergh,Paul Attanasio,5,127540837.04285713,79490837.04285714,18.0,13.0,187564392.42857143,136992963.85714287,7.0,5.0,127985043.0,82985043.0,2.0,2.0,98994011.37649152,63699602.65293993,17.857142857142858,13.142857142857142,125164493.35714284,87593064.78571428,0.7142857142857143,0.7142857142857143,91754968.85714284,69897826.0,0.7142857142857143,0.7142857142857143,125552614.73571429,157552614.73571432,12,2006,2000,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56628571.428571425,112079252.36681718,55450680.93824575
61,61,6000000.0,183,1989-12-15,14278900.0,100.0,The Wizard,Adventure,8278900.0,1,Fred Savage,Luke Edwards,Beau Bridges,Christian Slater,Jenny Lewis,Todd Holland,David Chisholm,4,38996887.5,25496887.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61657077.50937499,46245752.76284722,12.5,10.5,90116888.0,79262721.33333333,2.0,1.25,0.0,0.0,0.0,0.0,13498443.75,19498443.75,12,1989,1980,winter,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500000.0,75886982.75468749,43386982.75468749
62,62,12000000.0,184,1997-12-24,39673162.0,154.0,Jackie Brown,Crime,27673162.0,1,Pam Grier,Samuel L. Jackson,Robert De Niro,Bridget Fonda,Michael Keaton,Quentin Tarantino,Quentin Tarantino,19,74061028.09940477,50023051.90892857,35.0,23.0,213928762.0,205928762.0,1.0,1.0,113105156.5,102855156.5,2.0,1.0,70932768.81564617,46335234.44790458,10.181818181818182,8.090909090909092,69360194.91688313,59456298.81298702,1.3636363636363635,1.2727272727272727,151701945.05303028,136552323.8409091,1.3636363636363635,1.0909090909090908,131994895.04970238,143994895.04970238,12,1997,1990,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40909090.90909091,70146481.86626464,29237390.957173735
63,63,2200000.0,185,1971-12-18,26589000.0,136.0,A Clockwork Orange,Science Fiction,24389000.0,1,Malcolm McDowell,Patrick Magee,Adrienne Corri,Michael Bates,Warren Clarke,Stanley Kubrick,Stanley Kubrick,12,1750000.0,-2250000.0,1.0,0.0,46046757.33333334,37946757.333333336,3.0,3.0,39070136.0,32920136.0,2.0,2.0,35886799.625,30965232.09375,3.75,3.5,31691391.66666667,29919638.91666667,1.0,0.5,21584645.0,20837770.0,1.0,1.0,21698378.66666667,23898378.66666667,12,1971,1970,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4975000.0,33789095.645833336,28814095.645833336
64,64,27000000.0,186,2006-02-24,56308881.0,110.0,Lucky Number Slevin,Drama,29308881.0,1,Josh Hartnett,Bruce Willis,Lucy Liu,Morgan Freeman,Ben Kingsley,Paul McGuigan,Jason Smilovic,15,110942713.7563492,59528745.50238095,55.0,37.0,13001257.0,-16998743.0,1.0,0.0,0.0,0.0,0.0,0.0,75865490.72051214,48956736.52145343,19.58333333333333,13.333333333333336,45712849.49242424,36076485.8560606,1.0833333333333333,0.9166666666666666,29176510.375,20109843.70833333,0.3333333333333333,0.3333333333333333,34971985.3781746,61971985.3781746,2,2006,2000,spring,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27971583.333333332,60789170.106468186,32817586.773134854
65,65,40000000.0,187,2005-04-01,158733820.0,124.0,Sin City,Action,118733820.0,1,Bruce Willis,Mickey Rourke,Jessica Alba,Clive Owen,Devon Aoki,Robert Rodriguez,Frank Miller,63,76802630.19285715,36302451.62142857,31.0,18.0,106071657.2,79471657.2,5.0,5.0,28188691.5,-311308.5,2.0,1.0,62390605.53689458,36105916.18504273,13.666666666666664,10.666666666666666,56041362.83333334,38041362.833333336,2.6666666666666665,2.333333333333333,119457642.0,85457642.0,0.3333333333333333,0.3333333333333333,51437143.69642857,91437143.69642857,4,2005,2000,spring,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44666666.666666664,59215984.18511397,14549317.518447302
66,66,65000000.0,189,2014-08-20,39407616.0,102.0,Sin City: A Dame to Kill For,Crime,-25592384.0,0,Mickey Rourke,Jessica Alba,Josh Brolin,Joseph Gordon-Levitt,Rosario Dawson,Frank Miller,Frank Miller,27,94746875.1523543,47989143.80037296,58.0,35.0,0.0,0.0,0.0,0.0,71703734.33333333,39370401.0,3.0,2.0,144057191.30953115,98442440.42769691,16.88888888888889,13.0,47022513.02380952,23787327.838624336,2.0,1.3333333333333333,89913823.66666667,61553435.33333334,0.4444444444444444,0.2222222222222222,-17626562.42382285,47373437.57617715,8,2014,2010,fall,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24333333.333333332,95539852.16667034,71206518.83333701
67,67,20000000.0,192,1986-09-24,77200000.0,130.0,The Name of the Rose,Drama,57200000.0,1,Sean Connery,F. Murray Abraham,Christian Slater,Helmut Qualtinger,Elya Baskin,Jean-Jacques Annaud,Andrew Birkin,26,63321715.13636363,50038071.45454545,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31088591.04246032,21989858.23822752,8.5,7.5,19442653.0,12889478.396825396,1.8333333333333333,1.5,9117383.75,6829883.75,0.6666666666666666,0.5,11660857.568181815,31660857.568181816,9,1986,1980,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12133333.333333334,25265622.02123016,13132288.687896827
68,68,38000000.0,193,1994-11-17,120000000.0,118.0,Star Trek: Generations,Science Fiction,82000000.0,1,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,David Carson,Ronald D. Moore,9,3411885.0,-4618115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105048609.376374,79751225.76923116,12.125,9.25,35608885.34375,31583193.09375,0.75,0.75,52350.875,-2447649.125,0.125,0.0,-36294057.5,1705942.5,11,1994,1990,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29500000.0,70328747.360062,40828747.360062
69,69,40000000.0,196,1990-05-25,244527583.0,118.0,Back to the Future Part III,Adventure,204527583.0,1,Michael J. Fox,Christopher Lloyd,Mary Steenburgen,Thomas F. Wilson,Lea Thompson,Robert Zemeckis,Bob Gale,31,116648253.91666666,92564920.58333331,12.0,9.0,190022879.25,158022879.25,4.0,4.0,332000000.0,292000000.0,1.0,1.0,28563717.710416663,18895300.74375,9.4,7.8,48362616.52857143,41084045.1,2.0,1.6,20550038.8,14800038.8,1.4,0.8,113335566.58333331,153335566.5833333,5,1990,1990,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300000.0,38463167.11949404,23163167.119494043
70,70,72000000.0,197,1995-05-24,210000000.0,178.0,Braveheart,Action,138000000.0,1,Mel Gibson,Catherine McCormack,Sophie Marceau,Patrick McGoohan,Angus Macfadyen,Mel Gibson,Randall Wallace,18,70820152.87878788,57156516.51515152,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55387581.91511204,35132153.343683474,14.2,11.4,32695914.606666666,21965747.94,3.4,3.2,28794150.6,20494150.6,0.8,0.8,-36589923.56060606,35410076.43939394,5,1995,1990,summer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32200000.0,44041748.26088935,11841748.260889351
71,71,46000000.0,199,1996-11-21,150000000.0,111.0,Star Trek: First Contact,Science Fiction,104000000.0,1,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,Jonathan Frakes,Brannon Braga,8,105138838.2,69870171.53333333,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97656494.01912393,74824164.95929487,11.75,9.25,141911217.70833334,114411217.70833334,2.0,2.0,70313318.5,57842485.16666666,2.0,1.75,6569419.1000000015,52569419.1,11,1996,1990,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68500000.0,119783855.86372864,51283855.86372864
72,72,70000000.0,200,1998-12-10,118000000.0,103.0,Star Trek: Insurrection,Science Fiction,48000000.0,1,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,Jonathan Frakes,Michael Piller,8,124962616.28,83601416.28,13.0,11.0,150000000.0,104000000.0,1.0,1.0,0.0,0.0,0.0,0.0,125761295.47404762,92549250.23595238,17.4,12.8,68253109.05,59103109.05,1.2,1.2,38462343.0,34600953.4,0.6,0.6,67481308.13999999,137481308.14,12,1998,1990,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50000000.0,97007202.2620238,47007202.26202381
73,73,60000000.0,201,2002-12-13,67312826.0,117.0,Star Trek: Nemesis,Science Fiction,7312826.0,1,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,Stuart Baird,John Logan,10,128754541.2,78042763.42222223,21.0,19.0,112168310.5,54668310.5,2.0,2.0,123729176.0,43729176.0,1.0,1.0,138585322.55238393,99047317.61803602,25.625,18.75,130221533.140625,108465878.37872024,4.0,3.25,67577205.75,44514705.75,0.625,0.25,60461425.85,120461425.85,12,2002,2000,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45937500.0,134403427.84650445,88465927.84650445
74,74,17500000.0,205,2004-09-11,38000000.0,121.0,Hotel Rwanda,Drama,20500000.0,1,Don Cheadle,Sophie Okonedo,Nick Nolte,Fana Mokoena,Joaquin Phoenix,Terry George,Keir Pearson,14,83499759.54444444,44999759.54444444,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81694795.05174723,45949545.45779575,19.63636363636364,13.181818181818182,27571085.431818184,9025358.159090908,1.0909090909090908,0.5454545454545454,19883565.15909091,7928746.9772727275,0.7272727272727273,0.2727272727272727,24249879.77222222,41749879.77222222,9,2004,2000,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27506731.818181816,54632940.24178271,27126208.423600893
75,75,16400000.0,207,1989-06-02,235860116.0,128.0,Dead Poets Society,Drama,219460116.0,1,Robin Williams,Ethan Hawke,Robert Sean Leonard,Gale Hansen,Josh Charles,Peter Weir,Tom Schulman,11,12308521.0,-2691479.0,1.0,0.0,20755662.5,15303162.5,4.0,3.0,0.0,0.0,0.0,0.0,30271049.633333337,21214049.633333333,4.6,4.0,5841284.3,5316284.3,0.4,0.4,762658.6,-137341.4,0.2,0.0,132091.75,16532091.75,6,1989,1980,summer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12300000.0,18056166.96666667,5756166.966666669
76,76,10000000.0,214,2006-10-27,163876815.0,114.0,Saw III,Horror,153876815.0,1,Tobin Bell,Shawnee Smith,Angus Macfadyen,Bahar Soomekh,Dina Meyer,Darren Lynn Bousman,Leigh Whannell,15,134311443.75,92536443.75,7.0,6.0,152925093.0,148925093.0,1.0,1.0,128418381.0,125818381.0,2.0,2.0,138396708.61206502,98805260.88791536,17.714285714285715,13.142857142857142,44450906.31190477,29684239.64523809,0.9285714285714286,0.5714285714285714,55577302.96825397,36164604.55555556,1.5714285714285714,1.0,133618268.375,143618268.375,10,2006,2000,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38421428.571428575,91423807.4619849,53002378.89055633
